,force
13118,716.0
13119,717.0
13120,717.0
13121,716.0
13122,717.0
13123,717.0
13124,716.0
13125,717.0
13126,717.0
13127,717.0
13128,717.0
13129,717.0
13130,716.0
13131,717.0
13132,716.0
13133,717.0
13134,717.0
13135,717.0
13136,717.0
13137,717.0
13138,716.0
13139,717.0
13140,717.0
13141,716.0
13142,717.0
13143,717.0
13144,716.0
13145,717.0
13146,716.0
13147,716.0
13148,717.0
13149,716.0
13150,717.0
13151,717.0
13152,717.0
13153,717.0
13154,717.0
13155,725.0
13156,713.0
13157,734.0
13158,715.0
13159,716.0
13160,717.0
13161,716.0
13162,717.0
13163,717.0
13164,716.0
13165,717.0
13166,717.0
13167,716.0
13168,717.0
13169,717.0
13170,716.0
13171,717.0
13172,717.0
13173,717.0
13174,717.0
13175,717.0
13176,717.0
13177,717.0
13178,716.0
13179,717.0
13180,717.0
13181,716.0
13182,717.0
13183,717.0
13184,716.0
13185,717.0
13186,717.0
13187,716.0
13188,717.0
13189,717.0
13190,716.0
13191,717.0
13192,716.0
13193,717.0
13194,717.0
13195,717.0
13196,716.0
13197,718.0
13198,716.0
13199,717.0
13200,717.0
13201,717.0
13202,717.0
13203,717.0
13204,716.0
13205,717.0
13206,717.0
13207,716.0
13208,717.0
13209,717.0
13210,716.0
13211,717.0
13212,717.0
13213,716.0
13214,717.0
13215,717.0
13216,717.0
13217,717.0
13218,716.0
13219,717.0
13220,717.0
13221,716.0
13222,717.0
13223,717.0
13224,716.0
13225,717.0
13226,717.0
13227,716.0
13228,717.0
13229,717.0
13230,716.0
13231,717.0
13232,717.0
13233,717.0
13234,718.0
13235,717.0
13236,716.0
13237,717.0
13238,717.0
13239,717.0
13240,717.0
13241,717.0
13242,717.0
13243,717.0
13244,716.0
13245,717.0
13246,718.0
13247,716.0
13248,717.0
13249,717.0
13250,717.0
13251,717.0
13252,717.0
13253,716.0
13254,717.0
13255,717.0
13256,717.0
13257,732.0
13258,714.0
13259,702.0
13260,716.0
13261,716.0
13262,716.0
13263,717.0
13264,716.0
13265,717.0
13266,717.0
13267,716.0
13268,717.0
13269,717.0
13270,716.0
13271,717.0
13272,717.0
13273,716.0
13274,718.0
13275,717.0
13276,716.0
13277,718.0
13278,716.0
13279,716.0
13280,717.0
13281,716.0
13282,717.0
13283,718.0
13284,716.0
13285,717.0
13286,717.0
13287,716.0
13288,717.0
13289,717.0
13290,717.0
13291,717.0
13292,717.0
13293,716.0
13294,717.0
13295,717.0
13296,716.0
13297,717.0
13298,716.0
13299,716.0
13300,717.0
13301,717.0
13302,717.0
13303,717.0
13304,716.0
13305,717.0
13306,717.0
13307,716.0
13308,717.0
13309,717.0
13310,716.0
13311,717.0
13312,717.0
13313,716.0
13314,718.0
13315,717.0
13316,717.0
13317,717.0
13318,717.0
13319,717.0
13320,717.0
13321,717.0
13322,716.0
13323,717.0
13324,716.0
13325,717.0
13326,717.0
13327,716.0
13328,717.0
13329,718.0
13330,716.0
13331,717.0
13332,717.0
13333,716.0
13334,717.0
13335,717.0
13336,717.0
13337,717.0
13338,717.0
13339,717.0
13340,717.0
13341,717.0
13342,717.0
13343,718.0
13344,717.0
13345,717.0
13346,717.0
13347,717.0
13348,717.0
13349,717.0
13350,716.0
13351,717.0
13352,717.0
13353,716.0
13354,717.0
13355,717.0
13356,716.0
13357,718.0
13358,717.0
13359,731.0
13360,715.0
13361,713.0
13362,716.0
13363,717.0
13364,716.0
13365,717.0
13366,717.0
13367,716.0
13368,717.0
13369,717.0
13370,716.0
13371,717.0
13372,717.0
13373,716.0
13374,718.0
13375,717.0
13376,717.0
13377,718.0
13378,717.0
13379,716.0
13380,717.0
13381,717.0
13382,716.0
13383,717.0
13384,717.0
13385,717.0
13386,717.0
13387,716.0
13388,717.0
13389,717.0
13390,716.0
13391,717.0
13392,717.0
13393,716.0
13394,717.0
13395,717.0
13396,716.0
13397,717.0
13398,717.0
13399,716.0
13400,717.0
13401,717.0
13402,716.0
13403,717.0
13404,717.0
13405,717.0
13406,718.0
13407,717.0
13408,717.0
13409,717.0
13410,716.0
13411,716.0
13412,717.0
13413,716.0
13414,718.0
13415,717.0
13416,716.0
13417,718.0
13418,717.0
13419,716.0
13420,717.0
13421,717.0
13422,717.0
13423,718.0
13424,716.0
13425,717.0
13426,718.0
13427,717.0
13428,716.0
13429,718.0
13430,716.0
13431,717.0
13432,717.0
13433,717.0
13434,718.0
13435,717.0
13436,716.0
13437,718.0
13438,717.0
13439,717.0
13440,718.0
13441,717.0
13442,717.0
13443,718.0
13444,717.0
13445,717.0
13446,718.0
13447,717.0
13448,717.0
13449,718.0
13450,716.0
13451,717.0
13452,717.0
13453,716.0
13454,717.0
13455,718.0
13456,717.0
13457,717.0
13458,717.0
13459,716.0
13460,716.0
13461,712.0
13462,725.0
13463,717.0
13464,716.0
13465,717.0
13466,717.0
13467,717.0
13468,717.0
13469,718.0
13470,717.0
13471,717.0
13472,718.0
13473,716.0
13474,717.0
13475,718.0
13476,717.0
13477,717.0
13478,717.0
13479,716.0
13480,717.0
13481,717.0
13482,716.0
13483,717.0
13484,717.0
13485,717.0
13486,718.0
13487,717.0
13488,717.0
13489,718.0
13490,717.0
13491,717.0
13492,718.0
13493,717.0
13494,717.0
13495,718.0
13496,717.0
13497,717.0
13498,717.0
13499,717.0
13500,717.0
13501,717.0
13502,717.0
13503,717.0
13504,717.0
13505,717.0
13506,718.0
13507,717.0
13508,717.0
13509,718.0
13510,717.0
13511,717.0
13512,717.0
13513,717.0
13514,717.0
13515,718.0
13516,717.0
13517,718.0
13518,717.0
13519,717.0
13520,717.0
13521,717.0
13522,717.0
13523,718.0
13524,717.0
13525,717.0
13526,718.0
13527,717.0
13528,717.0
13529,718.0
13530,717.0
13531,717.0
13532,718.0
13533,717.0
13534,717.0
13535,718.0
13536,716.0
13537,718.0
13538,717.0
13539,717.0
13540,718.0
13541,718.0
13542,717.0
13543,718.0
13544,717.0
13545,717.0
13546,718.0
13547,717.0
13548,717.0
13549,717.0
13550,717.0
13551,717.0
13552,717.0
13553,717.0
13554,717.0
13555,718.0
13556,717.0
13557,718.0
13558,718.0
13559,717.0
13560,718.0
13561,717.0
13562,726.0
13563,716.0
13564,733.0
13565,716.0
13566,717.0
13567,717.0
13568,717.0
13569,718.0
13570,717.0
13571,717.0
13572,718.0
13573,717.0
13574,717.0
13575,718.0
13576,717.0
13577,717.0
13578,718.0
13579,717.0
13580,718.0
13581,718.0
13582,717.0
13583,718.0
13584,717.0
13585,717.0
13586,718.0
13587,717.0
13588,717.0
13589,718.0
13590,717.0
13591,717.0
13592,718.0
13593,717.0
13594,717.0
13595,718.0
13596,717.0
13597,717.0
13598,718.0
13599,717.0
13600,718.0
13601,718.0
13602,717.0
13603,718.0
13604,717.0
13605,717.0
13606,718.0
13607,717.0
13608,717.0
13609,718.0
13610,717.0
13611,717.0
13612,718.0
13613,717.0
13614,717.0
13615,718.0
13616,717.0
13617,718.0
13618,718.0
13619,717.0
13620,717.0
13621,718.0
13622,717.0
13623,718.0
13624,718.0
13625,717.0
13626,718.0
13627,718.0
13628,717.0
13629,718.0
13630,717.0
13631,718.0
13632,718.0
13633,717.0
13634,717.0
13635,718.0
13636,717.0
13637,717.0
13638,718.0
13639,717.0
13640,718.0
13641,718.0
13642,717.0
13643,718.0
13644,718.0
13645,717.0
13646,718.0
13647,717.0
13648,717.0
13649,718.0
13650,717.0
13651,717.0
13652,718.0
13653,717.0
13654,717.0
13655,718.0
13656,717.0
13657,717.0
13658,718.0
13659,717.0
13660,716.0
13661,718.0
13662,717.0
13663,718.0
13664,735.0
13665,715.0
13666,715.0
13667,717.0
13668,717.0
13669,718.0
13670,717.0
13671,717.0
13672,718.0
13673,718.0
13674,718.0
13675,718.0
13676,717.0
13677,718.0
13678,718.0
13679,717.0
13680,718.0
13681,717.0
13682,717.0
13683,718.0
13684,717.0
13685,717.0
13686,718.0
13687,718.0
13688,717.0
13689,718.0
13690,718.0
13691,717.0
13692,718.0
13693,718.0
13694,717.0
13695,718.0
13696,717.0
13697,717.0
13698,718.0
13699,717.0
13700,718.0
13701,718.0
13702,717.0
13703,718.0
13704,718.0
13705,717.0
13706,718.0
13707,718.0
13708,717.0
13709,718.0
13710,718.0
13711,717.0
13712,718.0
13713,718.0
13714,717.0
13715,718.0
13716,717.0
13717,717.0
13718,718.0
13719,717.0
13720,718.0
13721,718.0
13722,717.0
13723,718.0
13724,718.0
13725,717.0
13726,718.0
13727,717.0
13728,717.0
13729,718.0
13730,717.0
13731,717.0
13732,718.0
13733,718.0
13734,718.0
13735,718.0
13736,717.0
13737,717.0
13738,718.0
13739,717.0
13740,718.0
13741,718.0
13742,717.0
13743,717.0
13744,718.0
13745,717.0
13746,718.0
13747,718.0
13748,717.0
13749,718.0
13750,718.0
13751,717.0
13752,718.0
13753,718.0
13754,717.0
13755,719.0
13756,717.0
13757,718.0
13758,718.0
13759,717.0
13760,718.0
13761,718.0
13762,718.0
13763,718.0
13764,718.0
13765,718.0
13766,716.0
13767,716.0
13768,716.0
13769,718.0
13770,717.0
13771,717.0
13772,718.0
13773,718.0
13774,717.0
13775,719.0
13776,717.0
13777,718.0
13778,718.0
13779,717.0
13780,717.0
13781,718.0
13782,717.0
13783,718.0
13784,718.0
13785,718.0
13786,718.0
13787,718.0
13788,717.0
13789,718.0
13790,718.0
13791,718.0
13792,718.0
13793,718.0
13794,717.0
13795,718.0
13796,718.0
13797,717.0
13798,718.0
13799,718.0
13800,718.0
13801,718.0
13802,718.0
13803,718.0
13804,718.0
13805,717.0
13806,718.0
13807,718.0
13808,717.0
13809,718.0
13810,718.0
13811,718.0
13812,718.0
13813,718.0
13814,718.0
13815,718.0
13816,718.0
13817,717.0
13818,718.0
13819,718.0
13820,718.0
13821,719.0
13822,718.0
13823,718.0
13824,718.0
13825,717.0
13826,718.0
13827,718.0
13828,717.0
13829,718.0
13830,718.0
13831,717.0
13832,718.0
13833,718.0
13834,718.0
13835,719.0
13836,718.0
13837,717.0
13838,718.0
13839,717.0
13840,718.0
13841,718.0
13842,717.0
13843,718.0
13844,718.0
13845,718.0
13846,718.0
13847,718.0
13848,718.0
13849,718.0
13850,718.0
13851,718.0
13852,718.0
13853,718.0
13854,717.0
13855,718.0
13856,718.0
13857,718.0
13858,718.0
13859,718.0
13860,718.0
13861,719.0
13862,717.0
13863,718.0
13864,718.0
13865,717.0
13866,718.0
13867,722.0
13868,715.0
13869,728.0
13870,718.0
13871,717.0
13872,718.0
13873,718.0
13874,717.0
13875,718.0
13876,718.0
13877,718.0
13878,718.0
13879,718.0
13880,718.0
13881,718.0
13882,717.0
13883,718.0
13884,718.0
13885,718.0
13886,718.0
13887,718.0
13888,717.0
13889,718.0
13890,718.0
13891,718.0
13892,718.0
13893,718.0
13894,718.0
13895,718.0
13896,718.0
13897,718.0
13898,719.0
13899,718.0
13900,718.0
13901,718.0
13902,718.0
13903,718.0
13904,718.0
13905,717.0
13906,718.0
13907,718.0
13908,718.0
13909,718.0
13910,718.0
13911,718.0
13912,718.0
13913,718.0
13914,718.0
13915,719.0
13916,718.0
13917,718.0
13918,718.0
13919,718.0
13920,718.0
13921,719.0
13922,718.0
13923,718.0
13924,718.0
13925,718.0
13926,718.0
13927,718.0
13928,718.0
13929,718.0
13930,718.0
13931,718.0
13932,718.0
13933,718.0
13934,717.0
13935,719.0
13936,718.0
13937,718.0
13938,719.0
13939,718.0
13940,718.0
13941,718.0
13942,718.0
13943,718.0
13944,718.0
13945,718.0
13946,718.0
13947,719.0
13948,718.0
13949,718.0
13950,718.0
13951,718.0
13952,718.0
13953,718.0
13954,718.0
13955,719.0
13956,718.0
13957,718.0
13958,719.0
13959,718.0
13960,734.0
13961,717.0
13962,715.0
13963,717.0
13964,718.0
13965,718.0
13966,718.0
13967,719.0
13968,718.0
13969,719.0
13970,718.0
13971,718.0
13972,718.0
13973,718.0
13974,718.0
13975,719.0
13976,718.0
13977,718.0
13978,719.0
13979,718.0
13980,718.0
13981,719.0
13982,718.0
13983,718.0
13984,718.0
13985,718.0
13986,718.0
13987,718.0
13988,718.0
13989,718.0
13990,719.0
13991,718.0
13992,718.0
13993,718.0
13994,718.0
13995,719.0
13996,718.0
13997,718.0
13998,719.0
13999,718.0
14000,718.0
14001,718.0
14002,718.0
14003,718.0
14004,719.0
14005,718.0
14006,718.0
14007,719.0
14008,718.0
14009,718.0
14010,719.0
14011,718.0
14012,718.0
14013,719.0
14014,718.0
14015,718.0
14016,718.0
14017,718.0
14018,719.0
14019,718.0
14020,718.0
14021,719.0
14022,718.0
14023,718.0
14024,719.0
14025,718.0
14026,718.0
14027,719.0
14028,718.0
14029,719.0
14030,718.0
14031,718.0
14032,718.0
14033,719.0
14034,718.0
14035,719.0
14036,719.0
14037,718.0
14038,719.0
14039,719.0
14040,718.0
14041,718.0
14042,718.0
14043,718.0
14044,719.0
14045,718.0
14046,718.0
14047,719.0
14048,718.0
14049,718.0
14050,718.0
14051,718.0
14052,718.0
14053,718.0
14054,718.0
14055,719.0
14056,718.0
14057,718.0
14058,719.0
14059,718.0
14060,718.0
14061,718.0
14062,714.0
14063,727.0
14064,718.0
14065,718.0
14066,718.0
14067,719.0
14068,718.0
14069,718.0
14070,719.0
14071,718.0
14072,719.0
14073,719.0
14074,718.0
14075,719.0
14076,719.0
14077,718.0
14078,719.0
14079,719.0
14080,718.0
14081,719.0
14082,718.0
14083,718.0
14084,719.0
14085,718.0
14086,718.0
14087,719.0
14088,718.0
14089,718.0
14090,719.0
14091,718.0
14092,718.0
14093,719.0
14094,718.0
14095,718.0
14096,718.0
14097,718.0
14098,719.0
14099,719.0
14100,718.0
14101,719.0
14102,719.0
14103,718.0
14104,718.0
14105,718.0
14106,718.0
14107,719.0
14108,718.0
14109,718.0
14110,719.0
14111,718.0
14112,718.0
14113,719.0
14114,718.0
14115,719.0
14116,718.0
14117,718.0
14118,718.0
14119,719.0
14120,718.0
14121,719.0
14122,719.0
14123,718.0
14124,719.0
14125,718.0
14126,718.0
14127,719.0
14128,718.0
14129,718.0
14130,719.0
14131,718.0
14132,718.0
14133,719.0
14134,718.0
14135,719.0
14136,719.0
14137,718.0
14138,719.0
14139,719.0
14140,718.0
14141,719.0
14142,718.0
14143,719.0
14144,719.0
14145,718.0
14146,718.0
14147,719.0
14148,718.0
14149,718.0
14150,719.0
14151,718.0
14152,718.0
14153,719.0
14154,718.0
14155,718.0
14156,719.0
14157,718.0
14158,719.0
14159,719.0
14160,718.0
14161,719.0
14162,719.0
14163,726.0
14164,717.0
14165,734.0
14166,717.0
14167,718.0
14168,718.0
14169,718.0
14170,719.0
14171,718.0
14172,719.0
14173,719.0
14174,718.0
14175,718.0
14176,719.0
14177,718.0
14178,719.0
14179,719.0
14180,718.0
14181,718.0
14182,719.0
14183,718.0
14184,719.0
14185,718.0
14186,718.0
14187,719.0
14188,718.0
14189,718.0
14190,719.0
14191,719.0
14192,718.0
14193,719.0
14194,718.0
14195,718.0
14196,719.0
14197,718.0
14198,718.0
14199,719.0
14200,718.0
14201,719.0
14202,719.0
14203,718.0
14204,719.0
14205,719.0
14206,718.0
14207,719.0
14208,718.0
14209,718.0
14210,719.0
14211,719.0
14212,718.0
14213,719.0
14214,718.0
14215,719.0
14216,719.0
14217,718.0
14218,718.0
14219,719.0
14220,718.0
14221,719.0
14222,719.0
14223,718.0
14224,719.0
14225,719.0
14226,718.0
14227,719.0
14228,719.0
14229,718.0
14230,719.0
14231,718.0
14232,718.0
14233,719.0
14234,718.0
14235,719.0
14236,719.0
14237,718.0
14238,718.0
14239,719.0
14240,718.0
14241,719.0
14242,719.0
14243,718.0
14244,719.0
14245,719.0
14246,718.0
14247,719.0
14248,718.0
14249,718.0
14250,719.0
14251,718.0
14252,718.0
14253,719.0
14254,718.0
14255,718.0
14256,719.0
14257,718.0
14258,719.0
14259,719.0
14260,718.0
14261,719.0
14262,719.0
14263,718.0
14264,718.0
14265,735.0
14266,717.0
14267,716.0
14268,718.0
14269,717.0
14270,719.0
14271,719.0
14272,719.0
14273,719.0
14274,718.0
14275,719.0
14276,719.0
14277,718.0
14278,719.0
14279,719.0
14280,718.0
14281,718.0
14282,719.0
14283,718.0
14284,719.0
14285,719.0
14286,718.0
14287,719.0
14288,718.0
14289,718.0
14290,719.0
14291,719.0
14292,718.0
14293,719.0
14294,719.0
14295,718.0
14296,719.0
14297,718.0
14298,718.0
14299,719.0
14300,718.0
14301,719.0
14302,719.0
14303,718.0
14304,718.0
14305,719.0
14306,718.0
14307,719.0
14308,718.0
14309,718.0
14310,719.0
14311,719.0
14312,718.0
14313,719.0
14314,719.0
14315,718.0
14316,719.0
14317,718.0
14318,718.0
14319,719.0
14320,718.0
14321,719.0
14322,719.0
14323,718.0
14324,718.0
14325,719.0
14326,718.0
14327,719.0
14328,719.0
14329,718.0
14330,719.0
14331,719.0
14332,718.0
14333,719.0
14334,719.0
14335,718.0
14336,719.0
14337,719.0
14338,718.0
14339,719.0
14340,718.0
14341,719.0
14342,719.0
14343,719.0
14344,719.0
14345,719.0
14346,718.0
14347,719.0
14348,719.0
14349,718.0
14350,719.0
14351,718.0
14352,718.0
14353,719.0
14354,718.0
14355,718.0
14356,719.0
14357,719.0
14358,718.0
14359,719.0
14360,718.0
14361,719.0
14362,719.0
14363,718.0
14364,719.0
14365,719.0
14366,718.0
14367,714.0
14368,718.0
14369,716.0
14370,719.0
14371,718.0
14372,718.0
14373,719.0
14374,719.0
14375,718.0
14376,719.0
14377,719.0
14378,718.0
14379,719.0
14380,718.0
14381,718.0
14382,719.0
14383,718.0
14384,718.0
14385,719.0
14386,718.0
14387,719.0
14388,719.0
14389,719.0
14390,719.0
14391,719.0
14392,718.0
14393,719.0
14394,718.0
14395,718.0
14396,719.0
14397,719.0
14398,718.0
14399,719.0
14400,718.0
14401,718.0
14402,719.0
14403,718.0
14404,718.0
14405,719.0
14406,718.0
14407,719.0
14408,719.0
14409,718.0
14410,719.0
14411,719.0
14412,718.0
14413,719.0
14414,718.0
14415,718.0
14416,719.0
14417,718.0
14418,718.0
14419,719.0
14420,718.0
14421,719.0
14422,719.0
14423,718.0
14424,718.0
14425,719.0
14426,718.0
14427,719.0
14428,719.0
14429,718.0
14430,719.0
14431,719.0
14432,718.0
14433,719.0
14434,719.0
14435,718.0
14436,719.0
14437,719.0
14438,718.0
14439,719.0
14440,718.0
14441,718.0
14442,719.0
14443,718.0
14444,718.0
14445,719.0
14446,718.0
14447,719.0
14448,719.0
14449,718.0
14450,719.0
14451,719.0
14452,718.0
14453,719.0
14454,719.0
14455,719.0
14456,719.0
14457,719.0
14458,718.0
14459,719.0
14460,719.0
14461,718.0
14462,719.0
14463,718.0
14464,719.0
14465,719.0
14466,718.0
14467,719.0
14468,723.0
14469,716.0
14470,728.0
14471,718.0
14472,718.0
14473,719.0
14474,719.0
14475,718.0
14476,719.0
14477,719.0
14478,718.0
14479,719.0
14480,718.0
14481,719.0
14482,719.0
14483,719.0
14484,718.0
14485,719.0
14486,719.0
14487,719.0
14488,719.0
14489,718.0
14490,719.0
14491,719.0
14492,718.0
14493,719.0
14494,719.0
14495,718.0
14496,719.0
14497,719.0
14498,718.0
14499,719.0
14500,719.0
14501,718.0
14502,719.0
14503,719.0
14504,718.0
14505,719.0
14506,718.0
14507,719.0
14508,719.0
14509,718.0
14510,719.0
14511,719.0
14512,718.0
14513,719.0
14514,719.0
14515,719.0
14516,719.0
14517,719.0
14518,718.0
14519,719.0
14520,719.0
14521,719.0
14522,719.0
14523,719.0
14524,718.0
14525,719.0
14526,719.0
14527,719.0
14528,719.0
14529,718.0
14530,719.0
14531,719.0
14532,718.0
14533,719.0
14534,719.0
14535,719.0
14536,719.0
14537,719.0
14538,718.0
14539,719.0
14540,719.0
14541,718.0
14542,719.0
14543,719.0
14544,718.0
14545,719.0
14546,719.0
14547,719.0
14548,719.0
14549,719.0
14550,719.0
14551,719.0
14552,718.0
14553,719.0
14554,719.0
14555,719.0
14556,719.0
14557,719.0
14558,718.0
14559,719.0
14560,719.0
14561,719.0
14562,719.0
14563,719.0
14564,719.0
14565,720.0
14566,719.0
14567,719.0
14568,719.0
14569,719.0
14570,728.0
14571,718.0
14572,739.0
14573,719.0
14574,719.0
14575,718.0
14576,719.0
14577,719.0
14578,718.0
14579,719.0
14580,719.0
14581,719.0
14582,720.0
14583,719.0
14584,719.0
14585,719.0
14586,718.0
14587,718.0
14588,719.0
14589,719.0
14590,719.0
14591,719.0
14592,719.0
14593,719.0
14594,719.0
14595,719.0
14596,719.0
14597,719.0
14598,719.0
14599,719.0
14600,719.0
14601,719.0
14602,719.0
14603,719.0
14604,719.0
14605,720.0
14606,719.0
14607,719.0
14608,719.0
14609,719.0
14610,719.0
14611,720.0
14612,718.0
14613,719.0
14614,719.0
14615,718.0
14616,719.0
14617,719.0
14618,719.0
14619,719.0
14620,719.0
14621,719.0
14622,719.0
14623,719.0
14624,718.0
14625,720.0
14626,719.0
14627,719.0
14628,719.0
14629,719.0
14630,719.0
14631,720.0
14632,718.0
14633,719.0
14634,720.0
14635,719.0
14636,719.0
14637,720.0
14638,718.0
14639,719.0
14640,719.0
14641,719.0
14642,719.0
14643,719.0
14644,719.0
14645,719.0
14646,719.0
14647,719.0
14648,720.0
14649,719.0
14650,719.0
14651,720.0
14652,719.0
14653,719.0
14654,720.0
14655,719.0
14656,719.0
14657,720.0
14658,718.0
14659,719.0
14660,720.0
14661,719.0
14662,720.0
14663,719.0
14664,718.0
14665,720.0
14666,719.0
14667,719.0
14668,720.0
14669,719.0
14670,719.0
14671,720.0
14672,733.0
14673,717.0
14674,717.0
14675,718.0
14676,718.0
14677,719.0
14678,719.0
14679,719.0
14680,719.0
14681,719.0
14682,719.0
14683,719.0
14684,719.0
14685,719.0
14686,719.0
14687,719.0
14688,720.0
14689,719.0
14690,719.0
14691,720.0
14692,719.0
14693,719.0
14694,719.0
14695,719.0
14696,719.0
14697,719.0
14698,719.0
14699,720.0
14700,719.0
14701,719.0
14702,719.0
14703,719.0
14704,718.0
14705,719.0
14706,719.0
14707,719.0
14708,719.0
14709,719.0
14710,718.0
14711,720.0
14712,719.0
14713,719.0
14714,720.0
14715,719.0
14716,719.0
14717,720.0
14718,719.0
14719,719.0
14720,719.0
14721,719.0
14722,720.0
14723,720.0
14724,719.0
14725,720.0
14726,719.0
14727,719.0
14728,719.0
14729,719.0
14730,719.0
14731,720.0
14732,719.0
14733,719.0
14734,720.0
14735,719.0
14736,719.0
14737,720.0
14738,718.0
14739,719.0
14740,719.0
14741,719.0
14742,719.0
14743,720.0
14744,719.0
14745,719.0
14746,720.0
14747,719.0
14748,720.0
14749,719.0
14750,719.0
14751,719.0
14752,719.0
14753,719.0
14754,720.0
14755,719.0
14756,719.0
14757,720.0
14758,719.0
14759,719.0
14760,720.0
14761,719.0
14762,719.0
14763,720.0
14764,719.0
14765,720.0
14766,720.0
14767,719.0
14768,720.0
14769,719.0
14770,719.0
14771,720.0
14772,719.0
14773,719.0
14774,720.0
14775,719.0
14776,719.0
14777,719.0
14778,719.0
14779,719.0
14780,719.0
14781,719.0
14782,719.0
14783,720.0
14784,719.0
14785,720.0
14786,720.0
14787,719.0
14788,719.0
14789,719.0
14790,718.0
14791,719.0
14792,719.0
14793,719.0
14794,719.0
14795,719.0
14796,719.0
14797,720.0
14798,719.0
14799,719.0
14800,720.0
14801,719.0
14802,719.0
14803,719.0
14804,719.0
14805,719.0
14806,719.0
14807,719.0
14808,719.0
14809,719.0
14810,719.0
14811,720.0
14812,719.0
14813,719.0
14814,719.0
14815,719.0
14816,719.0
14817,720.0
14818,719.0
14819,719.0
14820,720.0
14821,719.0
14822,719.0
14823,720.0
14824,719.0
14825,719.0
14826,720.0
14827,719.0
14828,719.0
14829,719.0
14830,719.0
14831,720.0
14832,719.0
14833,719.0
14834,719.0
14835,719.0
14836,719.0
14837,720.0
14838,719.0
14839,719.0
14840,720.0
14841,719.0
14842,719.0
14843,719.0
14844,719.0
14845,719.0
14846,719.0
14847,719.0
14848,719.0
14849,719.0
14850,718.0
14851,719.0
14852,719.0
14853,719.0
14854,720.0
14855,719.0
14856,719.0
14857,720.0
14858,719.0
14859,719.0
14860,720.0
14861,719.0
14862,719.0
14863,720.0
14864,719.0
14865,720.0
14866,720.0
14867,719.0
14868,719.0
